match_id,innings,team,batsman,runs,balls,fours,sixes,strikerate,isout,wickettype,fielders
361657,1,Zimbabwe,10423.0,53.0,38.0,5.0,3.0,139.47,True,run out,['47099']
361657,1,Zimbabwe,49282.0,12.0,22.0,2.0,0.0,54.54,True,caught,['47738']
361657,1,Zimbabwe,47619.0,8.0,26.0,0.0,0.0,30.76,True,caught,['19596']
361657,1,Zimbabwe,10421.0,4.0,6.0,1.0,0.0,66.66,True,caught,['8270']
361660,1,Pakistan,11647.0,44.0,41.0,4.0,1.0,107.31,True,caught,['15267']
361657,1,Zimbabwe,45252.0,4.0,8.0,0.0,0.0,50.0,True,caught,['9257']
361660,1,Pakistan,47738.0,0.0,5.0,0.0,0.0,0.0,True,caught,['11271']
361657,1,Zimbabwe,10639.0,0.0,1.0,0.0,0.0,0.0,True,caught,['9257']
361660,1,Pakistan,4169.0,14.0,13.0,1.0,0.0,107.69,True,caught,['8203']
361531,1,Scotland,45548.0,22.0,27.0,1.0,0.0,81.48,True,bowled,['-']
361660,1,Pakistan,10439.0,0.0,4.0,0.0,0.0,0.0,True,run out,['10412']
361657,1,Zimbabwe,49274.0,7.0,9.0,1.0,0.0,77.77,True,stumping,['9257']
361531,1,Scotland,46048.0,40.0,44.0,4.0,2.0,90.9,True,run out,"['45001', '48503']"
361660,1,Pakistan,8270.0,19.0,19.0,1.0,1.0,100.0,True,caught,['8203']
361657,1,Zimbabwe,51554.0,1.0,6.0,0.0,0.0,16.66,True,run out,['47738']
361531,1,Scotland,46142.0,25.0,27.0,1.0,0.0,92.59,True,run out,['5694']
361660,1,Pakistan,19596.0,23.0,25.0,2.0,0.0,92.0,False,not out,['-']
361657,1,Zimbabwe,45326.0,0.0,2.0,0.0,0.0,0.0,False,not out,['-']
361531,1,Scotland,8221.0,0.0,1.0,0.0,0.0,0.0,True,caught,['48503']
361657,1,Zimbabwe,7432.0,0.0,2.0,0.0,0.0,0.0,False,not out,['-']
361660,1,Pakistan,47099.0,2.0,4.0,0.0,0.0,50.0,True,caught,['11374']
361531,1,Scotland,4334.0,7.0,11.0,0.0,0.0,63.63,True,caught,['10323']
361657,1,Zimbabwe,47210.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361657,2,Pakistan,47738.0,50.0,54.0,6.0,0.0,92.59,True,caught,['10421']
361660,1,Pakistan,9257.0,12.0,8.0,1.0,0.0,150.0,True,stumping,['7419']
361531,1,Scotland,44588.0,0.0,1.0,0.0,0.0,0.0,True,caught,['5694']
361657,2,Pakistan,4169.0,5.0,6.0,1.0,0.0,83.33,True,caught,['49282']
350347,1,South Africa,7538.0,28.0,18.0,4.0,1.0,155.55,True,caught,['24667']
361660,1,Pakistan,44908.0,2.0,1.0,0.0,0.0,200.0,False,not out,['-']
361653,1,Zimbabwe,10639.0,1.0,3.0,0.0,0.0,33.33,True,caught,['15273']
354459,1,Kenya,10364.0,2.0,10.0,0.0,0.0,20.0,True,lbw,['-']
361531,1,Scotland,52063.0,2.0,5.0,0.0,0.0,40.0,True,run out,['45001']
361657,2,Pakistan,11647.0,33.0,48.0,2.0,1.0,68.75,False,not out,['-']
350347,1,South Africa,2347.0,18.0,10.0,4.0,0.0,180.0,True,bowled,['-']
361660,1,Pakistan,5649.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361653,1,Zimbabwe,10423.0,22.0,14.0,2.0,2.0,157.14,True,caught,['50377']
354459,1,Kenya,2264.0,14.0,14.0,1.0,0.0,100.0,True,bowled,['-']
361531,1,Scotland,48469.0,2.0,2.0,0.0,0.0,100.0,True,run out,['4192']
361657,2,Pakistan,11643.0,0.0,4.0,0.0,0.0,0.0,True,caught,['10639']
361659,1,Zimbabwe,10423.0,79.0,52.0,8.0,3.0,151.92,True,stumping,['10336']
350347,1,South Africa,7541.0,6.0,12.0,0.0,0.0,50.0,True,caught,['48277']
361660,1,Pakistan,48128.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361653,1,Zimbabwe,47619.0,13.0,15.0,2.0,0.0,86.66,True,caught,['48520']
354459,1,Kenya,49383.0,11.0,11.0,1.0,0.0,100.0,True,bowled,['-']
361531,1,Scotland,4968.0,3.0,2.0,0.0,0.0,150.0,False,not out,['-']
361657,2,Pakistan,47099.0,5.0,3.0,1.0,0.0,166.66,False,not out,['-']
361659,1,Zimbabwe,49282.0,0.0,2.0,0.0,0.0,0.0,True,caught,['57853']
350347,1,South Africa,46533.0,36.0,26.0,2.0,1.0,138.46,True,bowled,['-']
361660,2,Sri Lanka,1988.0,40.0,34.0,3.0,2.0,117.64,True,bowled,['-']
361653,1,Zimbabwe,10421.0,45.0,47.0,6.0,0.0,95.74,False,not out,['-']
354459,1,Kenya,2265.0,18.0,21.0,3.0,0.0,85.71,True,lbw,['-']
361531,1,Scotland,46091.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
361657,2,Pakistan,9257.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,1,Zimbabwe,47619.0,40.0,35.0,5.0,0.0,114.28,True,caught,['21252']
350347,1,South Africa,45222.0,6.0,6.0,0.0,0.0,100.0,True,caught,['47986']
361660,2,Sri Lanka,48468.0,25.0,19.0,3.0,1.0,131.57,True,caught,['5649']
361653,1,Zimbabwe,21364.0,4.0,5.0,0.0,0.0,80.0,True,bowled,['-']
354459,1,Kenya,2268.0,6.0,10.0,0.0,0.0,60.0,True,caught,['8221']
361531,1,Scotland,47873.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361657,2,Pakistan,19596.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,1,Zimbabwe,10421.0,8.0,11.0,0.0,0.0,72.72,False,not out,['-']
350347,1,South Africa,9505.0,6.0,6.0,0.0,0.0,100.0,True,bowled,['-']
361660,2,Sri Lanka,6315.0,5.0,12.0,0.0,0.0,41.66,True,bowled,['-']
361653,1,Zimbabwe,45252.0,5.0,5.0,1.0,0.0,100.0,True,caught,['7419']
354459,1,Kenya,50293.0,6.0,16.0,0.0,0.0,37.5,True,bowled,['-']
361531,2,Netherlands,10323.0,2.0,3.0,0.0,0.0,66.66,True,caught,['46142']
361657,2,Pakistan,49125.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,1,Zimbabwe,10639.0,6.0,5.0,1.0,0.0,120.0,True,lbw,['-']
350347,1,South Africa,45889.0,3.0,3.0,0.0,0.0,100.0,False,not out,['-']
361660,2,Sri Lanka,8203.0,8.0,11.0,0.0,0.0,72.72,True,lbw,['-']
361653,1,Zimbabwe,49274.0,3.0,4.0,0.0,0.0,75.0,True,run out,['6315']
354459,1,Kenya,47212.0,28.0,25.0,1.0,1.0,112.0,True,caught,['46142']
361653,2,Sri Lanka,50377.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361531,2,Netherlands,48655.0,30.0,39.0,2.0,0.0,76.92,True,caught,['8221']
361657,2,Pakistan,44908.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,1,Zimbabwe,45252.0,25.0,10.0,3.0,2.0,250.0,True,caught,['8053']
350347,1,South Africa,10401.0,1.0,2.0,0.0,0.0,50.0,True,bowled,['-']
361660,2,Sri Lanka,48520.0,17.0,22.0,2.0,0.0,77.27,False,not out,['-']
361653,1,Zimbabwe,45326.0,4.0,6.0,0.0,0.0,66.66,True,stumping,['7419']
354459,1,Kenya,8207.0,1.0,4.0,0.0,0.0,25.0,True,caught,['45548']
361531,2,Netherlands,6362.0,24.0,28.0,3.0,0.0,85.71,True,caught,['8221']
361657,2,Pakistan,8270.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,1,Zimbabwe,21364.0,16.0,6.0,2.0,1.0,266.66,False,not out,['-']
350347,1,South Africa,17857.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-']
361660,2,Sri Lanka,10412.0,12.0,10.0,2.0,0.0,120.0,True,bowled,['-']
361653,1,Zimbabwe,7432.0,1.0,2.0,0.0,0.0,50.0,True,caught,['15273']
354459,1,Kenya,9228.0,8.0,6.0,0.0,1.0,133.33,True,run out,['-']
361531,2,Netherlands,49443.0,9.0,7.0,2.0,0.0,128.57,True,caught,['45548']
361657,2,Pakistan,19036.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,1,Zimbabwe,47234.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
350347,1,South Africa,47289.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361660,2,Sri Lanka,7419.0,7.0,9.0,0.0,0.0,77.77,False,not out,['-']
361653,1,Zimbabwe,45215.0,2.0,2.0,0.0,0.0,100.0,False,not out,['-']
354459,1,Kenya,4171.0,3.0,2.0,0.0,0.0,150.0,False,not out,['-']
361531,2,Netherlands,45358.0,24.0,18.0,1.0,1.0,133.33,False,not out,['-']
361659,1,Zimbabwe,47210.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
350347,1,South Africa,47154.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361660,2,Sri Lanka,11374.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361653,1,Zimbabwe,47210.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
354459,1,Kenya,49761.0,3.0,1.0,0.0,0.0,300.0,False,not out,['-']
361531,2,Netherlands,6365.0,0.0,2.0,0.0,0.0,0.0,True,caught,['45548']
361659,1,Zimbabwe,45326.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
350347,2,Bangladesh,48391.0,25.0,24.0,4.0,0.0,104.16,True,stumping,['46533']
361660,2,Sri Lanka,15267.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361653,2,Sri Lanka,48468.0,25.0,15.0,2.0,1.0,166.66,True,caught,['49274']
354459,2,Scotland,45548.0,54.0,61.0,6.0,0.0,88.52,True,caught,['49761']
361531,2,Netherlands,45001.0,16.0,12.0,3.0,0.0,133.33,False,not out,['-']
361659,1,Zimbabwe,7432.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
350347,2,Bangladesh,47218.0,4.0,2.0,1.0,0.0,200.0,True,caught,['46533']
361660,2,Sri Lanka,11271.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361653,2,Sri Lanka,7419.0,33.0,37.0,3.0,0.0,89.18,True,bowled,['-']
354459,2,Scotland,46048.0,48.0,45.0,5.0,1.0,106.66,False,not out,['-']
361531,2,Netherlands,6368.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,10336.0,2.0,8.0,0.0,0.0,25.0,True,caught,['10639']
350347,2,Bangladesh,24667.0,21.0,10.0,5.0,0.0,210.0,True,bowled,['-']
361660,2,Sri Lanka,50377.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361653,2,Sri Lanka,15273.0,8.0,20.0,0.0,0.0,40.0,True,bowled,['-']
354459,2,Scotland,46142.0,1.0,3.0,0.0,0.0,33.33,False,not out,['-']
361531,2,Netherlands,5694.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,57551.0,2.0,8.0,0.0,0.0,25.0,True,stumping,['10421']
350347,2,Bangladesh,48394.0,3.0,5.0,0.0,0.0,60.0,True,caught,['46533']
291356,1,India,7773.0,9.0,6.0,1.0,0.0,150.0,True,caught,['9235']
361653,2,Sri Lanka,8195.0,1.0,2.0,0.0,0.0,50.0,True,run out,['49274']
354459,2,Scotland,8221.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361531,2,Netherlands,4192.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,47081.0,0.0,12.0,0.0,0.0,0.0,True,stumping,['10421']
350347,2,Bangladesh,48277.0,4.0,3.0,1.0,0.0,133.33,True,run out,"['7538', '10401']"
291356,1,India,7781.0,0.0,3.0,0.0,0.0,0.0,True,run out,['8876']
361653,2,Sri Lanka,6315.0,0.0,0.0,0.0,0.0,0.0,True,run out,['7432']
354459,2,Scotland,4334.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361531,2,Netherlands,48503.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,21252.0,7.0,19.0,1.0,0.0,36.84,True,stumping,['10421']
350347,2,Bangladesh,47189.0,15.0,17.0,1.0,0.0,88.23,True,bowled,['-']
291356,1,India,8813.0,8.0,8.0,1.0,0.0,100.0,True,bowled,['-']
361653,2,Sri Lanka,48520.0,18.0,11.0,1.0,1.0,163.63,False,not out,['-']
354459,2,Scotland,44588.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,46191.0,29.0,23.0,2.0,2.0,126.08,True,caught,['45326']
350347,2,Bangladesh,47986.0,12.0,9.0,2.0,0.0,133.33,True,run out,"['10401', '46533']"
291356,1,India,8742.0,1.0,3.0,0.0,0.0,33.33,True,caught,['11984']
361653,2,Sri Lanka,11374.0,13.0,11.0,0.0,1.0,118.18,False,not out,['-']
354459,2,Scotland,52063.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,57853.0,6.0,10.0,1.0,0.0,60.0,True,caught,['10639']
350347,2,Bangladesh,48388.0,6.0,8.0,0.0,0.0,75.0,False,not out,['-']
291356,1,India,48405.0,8.0,8.0,1.0,0.0,100.0,True,bowled,['-']
361653,2,Sri Lanka,11271.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
354459,2,Scotland,48469.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,47129.0,2.0,10.0,0.0,0.0,20.0,True,bowled,['-']
350347,2,Bangladesh,45159.0,0.0,2.0,0.0,0.0,0.0,True,bowled,['-']
291356,1,India,7593.0,9.0,27.0,0.0,0.0,33.33,True,caught,['5966']
361653,2,Sri Lanka,15267.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
354459,2,Scotland,4968.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,8053.0,3.0,5.0,0.0,0.0,60.0,True,bowled,['-']
350347,2,Bangladesh,47353.0,4.0,4.0,0.0,0.0,100.0,False,not out,['-']
291356,1,India,11399.0,26.0,30.0,0.0,0.0,86.66,True,caught,['4176']
354459,2,Scotland,8224.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,47143.0,11.0,10.0,2.0,0.0,110.0,True,caught,['7432']
350347,2,Bangladesh,45573.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,1,India,48319.0,6.0,10.0,0.0,0.0,60.0,True,caught,['12400']
361653,2,Sri Lanka,12209.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
354459,2,Scotland,47873.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361659,2,Canada,57210.0,0.0,2.0,0.0,0.0,0.0,True,caught,['21364']
291356,1,India,7139.0,1.0,3.0,0.0,0.0,33.33,True,caught,['8876']
361659,2,Canada,21275.0,8.0,9.0,0.0,0.0,88.88,False,not out,['-']
291356,1,India,12020.0,0.0,1.0,0.0,0.0,0.0,True,caught,['6253']
291356,1,India,49327.0,3.0,6.0,0.0,0.0,50.0,False,not out,['-']
291356,2,Australia,4176.0,25.0,22.0,2.0,1.0,113.63,True,caught,['7773']
291356,2,Australia,8876.0,37.0,36.0,1.0,1.0,102.77,False,not out,['-']
291356,2,Australia,6253.0,10.0,10.0,0.0,0.0,100.0,False,not out,['-']
291356,2,Australia,6256.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,4382.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,11984.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,5966.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,9235.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,7445.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,8244.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
291356,2,Australia,12400.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
300436,1,England,11556.0,40.0,24.0,3.0,3.0,166.66,True,caught,['10303']
300436,1,England,44660.0,30.0,19.0,5.0,1.0,157.89,True,bowled,['-']
300436,1,England,8107.0,3.0,3.0,0.0,0.0,100.0,True,lbw,['-']
300436,1,England,7822.0,1.0,4.0,0.0,0.0,25.0,True,run out,['44930']
300436,1,England,2314.0,54.0,28.0,5.0,3.0,192.85,True,caught,['10381']
300436,1,England,6377.0,47.0,35.0,4.0,2.0,134.28,True,caught,['44930']
300436,1,England,6769.0,11.0,4.0,1.0,1.0,275.0,True,run out,"['35647', '10384']"
300436,1,England,7013.0,3.0,2.0,0.0,0.0,150.0,False,not out,['-']
300436,1,England,48440.0,0.0,1.0,0.0,0.0,0.0,True,caught,['44946']
300436,1,England,4647.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
300436,1,England,10829.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
300436,2,New Zealand,44946.0,12.0,13.0,2.0,0.0,92.3,True,caught,['6377']
300436,2,New Zealand,10384.0,5.0,9.0,0.0,0.0,55.55,True,bowled,['-']
300436,2,New Zealand,44930.0,21.0,10.0,1.0,2.0,210.0,True,caught,['7822']
300436,2,New Zealand,10381.0,31.0,25.0,3.0,0.0,124.0,True,bowled,['-']
300436,2,New Zealand,9570.0,13.0,14.0,0.0,1.0,92.85,True,caught,['4647']
300436,2,New Zealand,35647.0,2.0,5.0,0.0,0.0,40.0,True,caught,['10829']
300436,2,New Zealand,47488.0,1.0,2.0,0.0,0.0,50.0,True,caught,['44660']
300436,2,New Zealand,10303.0,30.0,22.0,2.0,1.0,136.36,False,not out,['-']
300436,2,New Zealand,10325.0,13.0,11.0,1.0,1.0,118.18,True,bowled,['-']
300436,2,New Zealand,49108.0,12.0,10.0,2.0,0.0,120.0,False,not out,['-']
300436,2,New Zealand,9711.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361654,1,Pakistan,11647.0,74.0,56.0,6.0,3.0,132.14,True,caught,['47129']
361654,1,Pakistan,47738.0,9.0,8.0,1.0,0.0,112.5,True,caught,['21252']
361654,1,Pakistan,10439.0,13.0,19.0,0.0,0.0,68.42,True,caught,['46191']
361654,1,Pakistan,8270.0,9.0,11.0,1.0,0.0,81.81,True,bowled,['-']
361654,1,Pakistan,19596.0,17.0,17.0,0.0,1.0,100.0,True,caught,['57551']
361654,1,Pakistan,4169.0,7.0,3.0,0.0,1.0,233.33,True,caught,['21252']
361654,1,Pakistan,9257.0,2.0,3.0,0.0,0.0,66.66,True,bowled,['-']
361654,1,Pakistan,48128.0,0.0,3.0,0.0,0.0,0.0,False,not out,['-']
361654,1,Pakistan,44908.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
361654,1,Pakistan,5649.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361654,1,Pakistan,53540.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
361654,2,Canada,46191.0,0.0,2.0,0.0,0.0,0.0,True,caught,['10439']
361654,2,Canada,57551.0,34.0,42.0,4.0,2.0,80.95,True,caught,['19596']
361654,2,Canada,19653.0,4.0,6.0,0.0,0.0,66.66,True,bowled,['-']
361654,2,Canada,57853.0,17.0,25.0,0.0,1.0,68.0,True,caught,['8270']
361654,2,Canada,10336.0,1.0,5.0,0.0,0.0,20.0,True,caught,['11647']
361654,2,Canada,21252.0,17.0,16.0,0.0,2.0,106.25,True,stumping,['9257']
361654,2,Canada,47129.0,0.0,4.0,0.0,0.0,0.0,True,bowled,['-']
361654,2,Canada,8053.0,7.0,8.0,1.0,0.0,87.5,True,bowled,['-']
361654,2,Canada,47143.0,5.0,10.0,0.0,0.0,50.0,False,not out,['-']
361654,2,Canada,57210.0,1.0,1.0,0.0,0.0,100.0,True,run out,['4169']
361654,2,Canada,48590.0,1.0,1.0,0.0,0.0,100.0,False,not out,['-']
225263,1,England,3865.0,53.0,36.0,9.0,0.0,147.22,True,caught,['9257']
225263,1,England,7822.0,14.0,17.0,2.0,0.0,82.35,True,caught,['10439']
225263,1,England,8107.0,0.0,1.0,0.0,0.0,0.0,True,bowled,['-']
225263,1,England,7023.0,0.0,2.0,0.0,0.0,0.0,True,caught,['9257']
225263,1,England,2314.0,2.0,11.0,0.0,0.0,18.18,True,caught,['9257']
211048,1,Australia,4176.0,1.0,3.0,0.0,0.0,33.33,True,caught,['5619']
225263,1,England,10647.0,27.0,28.0,2.0,0.0,96.42,True,caught,['5649']
211048,1,Australia,8876.0,7.0,4.0,0.0,1.0,175.0,True,caught,['5619']
211028,1,England,3865.0,41.0,37.0,5.0,0.0,110.81,True,caught,['6256']
225263,1,England,8307.0,24.0,14.0,2.0,1.0,171.42,False,not out,['-']
211048,1,Australia,4382.0,32.0,13.0,4.0,2.0,246.15,True,caught,['10384']
211028,1,England,34719.0,19.0,14.0,4.0,0.0,135.71,True,caught,['2243']
225263,1,England,6378.0,13.0,11.0,2.0,0.0,118.18,True,caught,['19820']
225271,1,Sri Lanka,1988.0,41.0,30.0,4.0,2.0,136.66,True,lbw,['-']
211028,1,England,4271.0,6.0,5.0,0.0,0.0,120.0,True,caught,['4382']
211048,1,Australia,2230.0,98.0,55.0,8.0,5.0,178.18,False,not out,['-']
225263,1,England,45098.0,0.0,1.0,0.0,0.0,0.0,False,not out,['-']
226374,1,Australia,9235.0,17.0,20.0,2.0,0.0,85.0,True,caught,['2232']
225271,1,Sri Lanka,11334.0,34.0,25.0,4.0,1.0,136.0,True,bowled,['-']
211048,1,Australia,2066.0,3.0,5.0,0.0,0.0,60.0,True,bowled,['-']
211028,1,England,8107.0,34.0,18.0,3.0,1.0,188.88,True,caught,['2119']
225263,1,England,2160.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
222678,1,South Africa,2239.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
226374,1,Australia,2066.0,96.0,56.0,7.0,5.0,171.42,True,caught,['2347']
251487,1,New Zealand,10384.0,39.0,22.0,2.0,4.0,177.27,True,caught,['11334']
225271,1,Sri Lanka,6315.0,0.0,1.0,0.0,0.0,0.0,True,run out,"['7822', '10647']"
211048,1,Australia,6259.0,30.0,25.0,2.0,1.0,120.0,True,bowled,['-']
211028,1,England,4709.0,0.0,1.0,0.0,0.0,0.0,True,caught,['2230']
225263,1,England,48440.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
222678,1,South Africa,10406.0,61.0,43.0,10.0,1.0,141.86,True,caught,['2235']
237242,1,West Indies,7568.0,10.0,12.0,2.0,0.0,83.33,True,caught,['2235']
226374,1,Australia,2230.0,27.0,18.0,2.0,2.0,150.0,True,caught,['2228']
238195,1,South Africa,10406.0,89.0,58.0,11.0,1.0,153.44,False,not out,['-']
251487,1,New Zealand,2121.0,38.0,24.0,6.0,0.0,158.33,True,bowled,['-']
225271,1,Sri Lanka,7419.0,2.0,5.0,0.0,0.0,40.0,True,caught,['34719']
211048,1,Australia,6256.0,31.0,15.0,1.0,3.0,206.66,False,not out,['-']
211028,1,England,2314.0,46.0,26.0,5.0,2.0,176.92,True,caught,['2230']
225263,2,Pakistan,8270.0,16.0,16.0,2.0,0.0,100.0,True,lbw,['-']
222678,1,South Africa,2232.0,20.0,18.0,1.0,1.0,111.11,True,bowled,['-']
237242,1,West Indies,7406.0,26.0,31.0,3.0,1.0,83.87,True,caught,['9639']
226374,1,Australia,4382.0,54.0,26.0,6.0,2.0,207.69,False,not out,['-']
238195,1,South Africa,7538.0,23.0,18.0,3.0,1.0,127.77,True,bowled,['-']
251487,1,New Zealand,9639.0,18.0,15.0,2.0,1.0,120.0,True,lbw,['-']
225271,1,Sri Lanka,9587.0,21.0,14.0,3.0,0.0,150.0,True,caught,['7023']
211048,1,Australia,9235.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
211028,1,England,7023.0,18.0,16.0,1.0,0.0,112.5,True,bowled,['-']
225263,2,Pakistan,19647.0,46.0,40.0,5.0,0.0,115.0,True,run out,['2314']
222678,1,South Africa,2347.0,9.0,7.0,1.0,0.0,128.57,True,lbw,['-']
237242,1,West Indies,10460.0,4.0,9.0,0.0,0.0,44.44,True,lbw,['-']
226374,1,Australia,8876.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
238195,1,South Africa,2347.0,56.0,34.0,4.0,4.0,164.7,True,lbw,['-']
251487,1,New Zealand,44930.0,21.0,21.0,2.0,0.0,100.0,True,lbw,['-']
225271,1,Sri Lanka,5611.0,7.0,7.0,0.0,0.0,100.0,True,bowled,['-']
211048,1,Australia,5966.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
211028,1,England,4661.0,9.0,5.0,1.0,0.0,180.0,True,caught,['6256']
225263,2,Pakistan,10439.0,0.0,1.0,0.0,0.0,0.0,True,caught,['6378']
222678,1,South Africa,6335.0,8.0,11.0,1.0,0.0,72.72,True,caught,['2235']
237242,1,West Indies,45554.0,8.0,4.0,1.0,0.0,200.0,True,run out,['1939']
226374,1,Australia,6256.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
238195,1,South Africa,2228.0,2.0,3.0,0.0,0.0,66.66,True,caught,['6973']
251487,1,New Zealand,2235.0,19.0,13.0,1.0,1.0,146.15,True,bowled,['-']
225271,1,Sri Lanka,48520.0,22.0,16.0,0.0,1.0,137.5,True,caught,['8107']
211048,1,Australia,2243.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
211028,1,England,7037.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
225263,2,Pakistan,4169.0,28.0,10.0,5.0,1.0,280.0,True,caught,['8307']
222678,1,South Africa,3947.0,4.0,8.0,0.0,0.0,50.0,True,bowled,['-']
237242,1,West Indies,6401.0,14.0,18.0,1.0,0.0,77.77,True,run out,"['9633', '11922']"
226374,1,Australia,6426.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
238195,1,South Africa,4130.0,14.0,7.0,1.0,1.0,200.0,True,caught,['8876']
251487,1,New Zealand,9634.0,1.0,4.0,0.0,0.0,25.0,True,caught,['8197']
225271,1,Sri Lanka,11374.0,8.0,8.0,0.0,0.0,100.0,True,run out,['7822']
211048,1,Australia,2101.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
211028,1,England,2160.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
225263,2,Pakistan,6455.0,20.0,19.0,2.0,1.0,105.26,True,caught,['7822']
222678,1,South Africa,2228.0,0.0,2.0,0.0,0.0,0.0,True,caught,['2121']
237242,1,West Indies,2120.0,26.0,27.0,2.0,0.0,96.29,True,caught,['9633']
226374,1,Australia,6259.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
238195,1,South Africa,46533.0,0.0,0.0,0.0,0.0,0.0,False,not out,['-']
251487,1,New Zealand,18948.0,5.0,12.0,0.0,0.0,41.66,True,stumping,['9587']
225271,1,Sri Lanka,45105.0,13.0,12.0,1.0,0.0,108.33,True,caught,['7822']
211048,2,New Zealand,10384.0,36.0,24.0,5.0,1.0,150.0,True,caught,['2230']
211028,1,England,7041.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
225263,2,Pakistan,2034.0,11.0,15.0,0.0,1.0,73.33,False,not out,['-']
222678,1,South Africa,4086.0,5.0,6.0,0.0,0.0,83.33,True,run out,['11922']
237242,1,West Indies,45257.0,19.0,16.0,2.0,0.0,118.75,False,not out,['-']
226374,1,Australia,7445.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
238195,1,South Africa,4060.0,9.0,9.0,1.0,0.0,100.0,False,DNB,['-']
251487,1,New Zealand,10316.0,6.0,5.0,0.0,0.0,120.0,False,not out,['-']
